,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths,Min Water Level,Max Water Level
1917,77973000.35695532,165711155.06828243,30700000.0,0.0,0.043791834031337004,4.5387,8.228325617119735
1918,56203385.87449803,165711155.06828243,30700000.0,0.0,0.07785830781415666,4.5387,8.228325617119735
1919,1814909872.2619047,165711155.06828243,30700000.0,0.0,2.545918525833301,4.5387,8.229302266636633
1920,60091129.1772163,165711155.06828243,30700000.0,0.0,0.038422168439939425,4.538390111555684,8.2281203487971
1921,52434061.54122716,165711155.06828243,30700000.0,0.0,0.03825938583786376,4.5387,8.228130653329863
1922,5536902.4927100465,165711155.06828243,30700000.0,0.0,0.00371688646796129,4.5387,8.278186072579267
1923,13472550.023660518,165711155.06828243,30700000.0,0.0,0.010709851252240225,5.076594917206204,9.135882740384854
1924,558290661.7738138,165711155.06828243,30700000.0,0.0,0.6957135693374935,4.5387,8.228131056405111
1925,32238204.07902228,165711155.06828243,30700000.0,0.0,0.023819521426512186,4.5387,8.228194243252803
1926,160941323.22699317,165711155.06828243,30700000.0,0.0,0.12551261970281546,4.5387,8.22865550495349
1927,159111453.34583998,165711155.06828243,30700000.0,0.0,0.19463614667794485,4.5387,8.228123274309786
1928,72056357.964466,165711155.06828243,30700000.0,0.0,0.04686737821988836,4.5387,8.228243786704482
1929,141037998.79356724,165711155.06828243,30700000.0,0.0,0.07339120641087478,4.5387,8.228171207542617
1930,4665540.855851471,165711155.06828243,30700000.0,0.0,0.003677880200975631,4.5387,8.228107962508334
1931,3649100.4525418244,165711155.06828243,30700000.0,0.0,0.003691917314334139,4.5387,8.261746160172077
1932,19846108.949789673,165711155.06828243,30700000.0,0.0,0.021037287008516058,4.5387,8.228131056405111
1933,96520074.05009973,165711155.06828243,30700000.0,0.0,0.06632389527368979,4.5387,8.228814469881288
1934,34241480.569472685,165711155.06828243,30700000.0,0.0,0.04289762235690133,4.5387,8.22818769034761
1935,38231175.503454216,165711155.06828243,30700000.0,0.0,0.025180453179923963,4.5387,8.325676215737507
1936,15200391.788490215,165711155.06828243,30700000.0,0.0,0.014407913746623145,4.5387,8.781295075237814
1937,414443086.39510864,165711155.06828243,30700000.0,0.0,0.6660091720513249,4.73740745390321,8.936795534540156
1938,98280555.28864908,165711155.06828243,30700000.0,0.0,0.061379389550681104,4.5387,8.228177317426258
1939,15005938.0689691,165711155.06828243,30700000.0,0.0,0.026592323777805474,4.5387,8.228136933402597
1940,108208745.3235707,165711155.06828243,30700000.0,0.0,0.07724808349033516,4.5387,8.234392672317332
1941,80739008.4190941,165711155.06828243,30700000.0,0.0,0.0830145198479446,5.056246260870852,9.322285809541425
1942,301517747.94589406,165711155.06828243,30700000.0,0.0,0.25966289160696776,4.871793861630342,9.052758809003242
1943,89002396.60084546,165711155.06828243,30700000.0,0.0,0.04229688385547277,4.871793861630342,9.052758809003242
1944,202957040.70187443,165711155.06828243,30700000.0,0.0,0.3221708232937329,4.5387,8.23251764570074
1945,37099151.63233279,165711155.06828243,30700000.0,0.0,0.0388385121744364,4.5387,8.228173387214532
1946,95562606.98443657,165711155.06828243,30700000.0,0.0,0.0794993271010008,4.5387,8.781295075237814
1947,40484220.32273038,165711155.06828243,30700000.0,0.0,0.053070012435687944,4.5387,8.228125006021301
1948,1622281025.3010216,165711155.06828243,30700000.0,0.0,2.7574861172477894,4.5387,8.22835657677977
1949,66722217.518481515,165711155.06828243,30700000.0,0.0,0.05759192127420175,4.5387,8.229128803892088
1950,147797372.54884517,165711155.06828243,30700000.0,0.0,0.13136661896609597,4.5387,8.22810517148325
1951,1312974482.8229718,165711155.06828243,30700000.0,0.0,2.7862703008189467,4.877939478148789,9.147069957873834
1952,61902845.38268406,165711155.06828243,30700000.0,0.0,0.03470717090081789,4.5387,8.22810348336879
1953,46627422.427734904,165711155.06828243,30700000.0,0.0,0.04553304337920955,4.5387,8.228103548783263
1954,148436707.2743972,165711155.06828243,30700000.0,0.0,0.10340563565545235,4.5387,8.228101172230312
1955,907334418.5162297,165711155.06828243,30700000.0,0.0,1.4655638731282867,4.5387,8.228791340712934
1956,112145645.23487797,165711155.06828243,30700000.0,0.0,0.09435139076806831,5.056246260870852,9.322285809541425
1957,1369520246.9779172,165711155.06828243,30700000.0,0.0,1.9864697569748995,4.5387,8.228110491669344
1958,14642787.275738077,165711155.06828243,30700000.0,0.0,0.011977971350165881,4.5387,8.228114620294907
1959,39015274.89314243,165711155.06828243,30700000.0,0.0,0.027463854353576213,4.5387,8.231335341631262
1960,50714723.20827687,165711155.06828243,30700000.0,0.0,0.05375922931591981,4.5387,8.2281310095833
1961,166911192.22844672,165711155.06828243,30700000.0,0.0,0.12447661667168043,4.5387,8.557321813804188
1962,637832181.479507,165711155.06828243,30700000.0,0.0,0.9552343188686186,4.5387,8.22841897632489
1963,522788548.2514297,165711155.06828243,30700000.0,0.0,0.9735328988132478,4.5387,8.22812320531903
1964,638064696.0586517,165711155.06828243,30700000.0,0.0,1.2926946169997293,4.613152397694084,8.612123019592092
1965,64555621.58113198,165711155.06828243,30700000.0,0.0,0.024987465170843083,4.5387,8.228142096076015
1966,213525027.03524464,165711155.06828243,30700000.0,0.0,0.26423015620043655,4.5387,8.23251764570074
1967,35098971.63634655,165711155.06828243,30700000.0,0.0,0.07820341116706074,4.5387,8.228238915339869
1968,369998961.07212085,165711155.06828243,30700000.0,0.0,0.2722225687968157,4.73740745390321,8.936795534540156
1969,66442882.20095576,165711155.06828243,30700000.0,0.0,0.024869918963664358,4.5387,8.228162923455997
1970,92741364.71186288,165711155.06828243,30700000.0,0.0,0.04852234569253508,4.5387,8.228791340712934
1971,139700043.5873621,165711155.06828243,30700000.0,0.0,0.07556071038492751,4.5387,8.228112602427304
1972,151970046.7062333,165711155.06828243,30700000.0,0.0,0.11770424840801737,4.5387,8.229128803892088
1973,84791528.55649516,165711155.06828243,30700000.0,0.0,0.07817544093731749,4.5387,8.290801230283284
1974,711414638.3705612,165711155.06828243,30700000.0,0.0,0.9646322126283857,4.5387,8.228228850360209
1975,106455223.21920519,165711155.06828243,30700000.0,0.0,0.15211980347233459,4.5387,8.228281945778264
1976,141166332.0847679,165711155.06828243,30700000.0,0.0,0.11733043913184062,4.5387,8.228130653329863
1977,172625623.73783392,165711155.06828243,30700000.0,0.0,0.12560484353059082,4.5387,8.228243786704482
1978,25464799.33236137,165711155.06828243,30700000.0,0.0,0.020697043196775733,4.5387,8.228205708934953
1979,12516372.062296417,165711155.06828243,30700000.0,0.0,0.018539355410498115,4.5387,8.228117235817598
1980,222878052.38559788,165711155.06828243,30700000.0,0.0,0.17724594407489502,4.5387,8.228142096076015
1981,24764721.065844193,165711155.06828243,30700000.0,0.0,0.03805908450325379,4.613152397694084,8.612123019592092
1982,11756882.909993906,165711155.06828243,30700000.0,0.0,0.007038246309394338,4.5383513459660385,8.229162659973273
1983,437426540.978657,165711155.06828243,30700000.0,0.0,0.34423221844143087,4.5387,8.2300412460612
1984,1201018191.2835379,165711155.06828243,30700000.0,0.0,0.8602865038505216,4.613152397694084,8.612123019592092
1985,153782323.64981824,165711155.06828243,30700000.0,0.0,0.16587882145767807,4.5387,8.228814469881288
1986,507118296.43283254,165711155.06828243,30700000.0,0.0,0.9897168603587091,4.5387,8.228109542880135
1987,143655803.7148257,165711155.06828243,30700000.0,0.0,0.12948213769800326,4.5387,8.23251764570074
1988,202150097.45619488,165711155.06828243,30700000.0,0.0,0.21999424232594517,4.5387,8.228896765989163
1989,4270794.3701126315,165711155.06828243,30700000.0,0.0,0.002024531366023442,4.5387,8.228114620294907
1990,84672762.37797716,165711155.06828243,30700000.0,0.0,0.09739107847663084,4.5387,8.228102172733564
1991,105375749.51943481,165711155.06828243,30700000.0,0.0,0.11300150120216357,4.5387,8.228378862713768
1992,9460591.019144356,165711155.06828243,30700000.0,0.0,0.006860280605935088,4.5387,8.602892659027672
1993,137803824.0800607,165711155.06828243,30700000.0,0.0,0.12184324004147114,4.5387,8.228228850360209
1994,36426560.48860912,165711155.06828243,30700000.0,0.0,0.01866890489506292,4.5387,8.228146212228442
1995,138229828.48371398,165711155.06828243,30700000.0,0.0,0.18597580352849832,4.5387,8.228162260715788
1996,208042664.78488195,165711155.06828243,30700000.0,0.0,0.12243287995644904,4.5387,8.228110491669344
1997,125434251.8479635,165711155.06828243,30700000.0,0.0,0.17789192860873532,4.5387,8.228125327872982
1998,67600825.07637973,165711155.06828243,30700000.0,0.0,0.06072146752796809,4.5387,8.290801230283284
1999,1644129412.2261035,165711155.06828243,30700000.0,0.0,1.369186852680571,4.5387,8.228143101356908
2000,8090612.609579656,196131897.71104974,0.0,0.0,0.013008254483080978,4.5387,8.228719240710554
2001,1152086010.4114344,196131897.71104974,0.0,0.0,2.5044402571631563,4.5387,8.23251764570074
2002,7952457.381064501,196131897.71104974,0.0,0.0,0.006333014451053783,4.5387,8.228104454637482
2003,341257843.028348,196131897.71104974,0.0,0.0,0.2828906668690109,4.5387,8.22814190321064
2004,60723750.925737776,196131897.71104974,0.0,0.0,0.05296873396580606,4.5387,8.325676215737507
2005,47056109.6248389,196131897.71104974,0.0,0.0,0.06899418339161636,4.5387,8.228146212228442
2006,39041558.396732025,196131897.71104974,0.0,0.0,0.04470923207171032,4.5387,8.228152231530371
2007,109590291.50372633,196131897.71104974,0.0,0.0,0.0666133639122197,4.5387,8.228104454637482
2008,407930490.46057874,196131897.71104974,0.0,0.0,0.38938999163240307,4.5387,8.228184645350538
2009,10527873.554581497,196131897.71104974,0.0,0.0,0.00694870467122549,4.538390111555684,8.2281203487971
2010,115047971.32860982,196131897.71104974,0.0,0.0,0.09499983165571281,4.5387,8.228107962508334
2011,156924723.8442565,196131897.71104974,0.0,0.0,0.1590822535417985,4.5387,8.557321813804188
2012,597337907.5084274,196131897.71104974,0.0,0.0,0.8673053539214991,4.5387,8.22923670373211
2013,2851453638.680706,196131897.71104974,0.0,0.0,1.6579146905472006,4.5387,8.228162260715788
2014,191325721.48755887,196131897.71104974,0.0,0.0,0.4547177940993732,4.5387,8.228108563591638
2015,21801752.261185832,196131897.71104974,0.0,0.0,0.021260701633777527,4.827488167910741,8.998014998233275
2016,71800220.42692186,196131897.71104974,0.0,0.0,0.08126063161863499,4.5387,8.228713258298221
2017,51841441.601143196,196131897.71104974,0.0,0.0,0.05224929055506662,4.5387,8.228814469881288
2018,12655800.206238639,196131897.71104974,0.0,0.0,0.01174356069941175,4.5387,8.228310446635577
2019,343142175.02355695,196131897.71104974,0.0,0.0,0.4715462508127132,4.5387,8.22923670373211
2020,52427757.98763585,196131897.71104974,0.0,0.0,0.06578631902645102,4.5387,8.22810623436511
2021,162122198.78336978,196131897.71104974,0.0,0.0,0.1808977341010377,4.5387,8.228110279676647
2022,12420466.389913075,196131897.71104974,0.0,0.0,0.010810928535791032,4.5387,8.228302538850398
2023,23168865.45342744,196131897.71104974,0.0,0.0,0.02274892908706782,4.538364480847943,8.230691534763405
2024,150258517.42949623,196131897.71104974,0.0,0.0,0.18211586784305323,4.538439656729839,8.228139953208954
2025,654164207.2189193,196131897.71104974,0.0,0.0,0.6453653788455097,4.5387,8.228457742218774
2026,1195624320.344492,196131897.71104974,0.0,0.0,1.4667259594493414,4.5387,8.228137409904804
2027,53893519.42993447,196131897.71104974,0.0,0.0,0.07503361465594938,4.5387,8.228115014579448
2028,112896425.21739084,196131897.71104974,0.0,0.0,0.09582983238054317,5.094369507005046,9.135882740384854
2029,76520744.65044451,196131897.71104974,0.0,0.0,0.09712759001448154,4.5387,8.228402428114931
2030,65958907.494959295,196131897.71104974,0.0,0.0,0.07740967953293056,4.5387,8.278186072579267
2031,8666767.97698507,196131897.71104974,0.0,0.0,0.018097939799575323,4.5387,8.228273939917875
2032,33770568.890137136,196131897.71104974,0.0,0.0,0.03720115393777896,4.774278675657953,8.825501982248802
2033,134534788.85620174,196131897.71104974,0.0,0.0,0.10797777856596429,4.5387,8.228108312611047
2034,107757772.7363703,196131897.71104974,0.0,0.0,0.05563472077201067,4.5387,8.228277551867107
2035,44696810.76045011,196131897.71104974,0.0,0.0,0.025267355208603466,4.538608112299236,8.228140872426263
2036,256011549.02325338,196131897.71104974,0.0,0.0,0.27560122637503404,4.5387,8.228791340712934
2037,42403665.65900217,196131897.71104974,0.0,0.0,0.057006473093638856,4.5387,8.228791340712934
2038,2831207.882684873,196131897.71104974,0.0,0.0,0.006404857455797847,4.73740745390321,8.936795534540156
2039,9067523.910310246,196131897.71104974,0.0,0.0,0.010913844159327458,4.5387,8.228104454637482
2040,57537684.65452177,196131897.71104974,0.0,0.0,0.04215353731303749,4.5387,8.22835657677977
2041,595302604.3697222,196131897.71104974,0.0,0.0,0.4728760511946693,4.5387,8.314148237620724
2042,2942763563.5123777,196131897.71104974,0.0,0.0,1.6652104237546759,4.5387,8.22814190321064
2043,278189338.9646127,196131897.71104974,0.0,0.0,0.1937548434431401,4.827488167910741,8.998014998233275
2044,2330444555.5747366,196131897.71104974,0.0,0.0,1.6184566007462355,4.5387,8.228115014579448
2045,560733940.2943838,196131897.71104974,0.0,0.0,0.43108541819428164,4.538608112299236,8.228140872426263
2046,200687798.24486518,196131897.71104974,0.0,0.0,0.22055330477540933,4.5387,8.228123274309786
2047,65691150.79099942,196131897.71104974,0.0,0.0,0.0961077116022567,4.5387,8.228277551867107
2048,101527536.621985,196131897.71104974,0.0,0.0,0.08813783114240367,4.5387,8.228114620294907
2049,83059714.96717957,196131897.71104974,0.0,0.0,0.06636077745479013,5.094369507005046,9.135882740384854
2050,78464183.84234193,196131897.71104974,0.0,0.0,0.09088064787213314,4.5387,8.228110279676647
2051,80157903.7622226,196131897.71104974,0.0,0.0,0.08057363799099215,5.512254861939399,10.18673428483823
2052,38082700.50911399,196131897.71104974,0.0,0.0,0.02277778374904174,4.5387,8.228277551867107
2053,86981319.67135093,196131897.71104974,0.0,0.0,0.07033128029253925,4.5387,8.325676215737507
2054,29009027.35421366,196131897.71104974,0.0,0.0,0.06095519054482314,4.53830323676822,8.228127278988785
2055,815400736.782361,196131897.71104974,0.0,0.0,1.007360467297878,4.5387,8.228281945778264
2056,927757553.6934427,196131897.71104974,0.0,0.0,1.742020225987146,4.5387,8.234392672317332
2057,62131089.42446931,196131897.71104974,0.0,0.0,0.09168720037969669,4.5387,8.228184975919882
2058,266164125.52647072,196131897.71104974,0.0,0.0,0.4105653591267332,4.5387,8.2281250037954
2059,606008432.097811,196131897.71104974,0.0,0.0,0.6219239538155168,4.5387,8.228130653329863
2060,117772910.05964597,196131897.71104974,0.0,0.0,0.11118069136859411,4.5387,8.228108973466927
2061,151583120.56118837,196131897.71104974,0.0,0.0,0.21877799399348802,4.624015210222366,8.803413564960007
2062,1337712.158570404,196131897.71104974,0.0,0.0,0.003023310982063318,4.5387,8.228142096076015
2063,27820015.78283491,196131897.71104974,0.0,0.0,0.02382277435479123,4.5387,8.228110279676647
2064,42625761.75471158,196131897.71104974,0.0,0.0,0.04072689131995588,4.5387,8.228108563591638
2065,121250974.75732176,196131897.71104974,0.0,0.0,0.07160063657597975,5.512254861939399,10.18673428483823
2066,310426844.88669026,196131897.71104974,0.0,0.0,0.4097403088771574,4.5387,8.228114620294907
2067,6836373.404696338,196131897.71104974,0.0,0.0,0.007470418690198001,4.5387,8.228277551867107
2068,578533528.0687202,196131897.71104974,0.0,0.0,0.5649652777519639,4.5387,8.2281250037954
2069,778551649.588336,196131897.71104974,0.0,0.0,0.7472430187533402,4.811860414390401,9.023162905373237
2070,95451593.3110112,196131897.71104974,0.0,0.0,0.07931610724865433,4.53830323676822,8.228127278988785
2071,290984402.39636683,196131897.71104974,0.0,0.0,0.28915422307149075,4.5387,8.228124053320514
2072,58203159.67622134,196131897.71104974,0.0,0.0,0.1109755782638059,4.5387,8.228281945778264
2073,71595938.1037488,196131897.71104974,0.0,0.0,0.1282488600041856,4.5387,8.228177317426258
2074,115984546.79935798,196131897.71104974,0.0,0.0,0.15990275537318216,4.5387,8.228378862713768
2075,22659723.481258415,196131897.71104974,0.0,0.0,0.02646767827985045,4.5387,8.22810348336879
2076,1773526603.6717017,196131897.71104974,0.0,0.0,3.156331549907566,4.5387,8.228108312611047
2077,396669983.8717836,196131897.71104974,0.0,0.0,0.9514941615493214,4.5387,8.228713258298221
2078,42242693.7904905,196131897.71104974,0.0,0.0,0.04056690237254919,4.5387,8.228106824525865
2079,121942014.101533,196131897.71104974,0.0,0.0,0.2221951899138875,4.5387,8.228353939660579
2080,111170837.99150024,196131897.71104974,0.0,0.0,0.2758917178834117,4.5387,8.228114620294907
2081,52144466.617495954,196131897.71104974,0.0,0.0,0.07483735759063932,4.5387,8.228171207542617
2082,77604220.05146343,196131897.71104974,0.0,0.0,0.08094169283989555,4.5387,8.228698951478975
2083,172541291.0432095,196131897.71104974,0.0,0.0,0.14080918551872337,4.5387,8.228161058985359
2084,16602153.625588907,196131897.71104974,0.0,0.0,0.015247049785175793,4.5387,8.228113001696444
2085,48429570.76635768,196131897.71104974,0.0,0.0,0.04122083241065247,4.5387,8.228286717437259
2086,34422066.935023785,196131897.71104974,0.0,0.0,0.03456852877119239,4.5387,8.228929012542366
2087,84057425.35246265,196131897.71104974,0.0,0.0,0.09672307840476889,4.5387,8.228194243252803
2088,168156642.45478678,196131897.71104974,0.0,0.0,0.17989387365648565,4.5387,8.228281945778264
2089,561261410.5612488,196131897.71104974,0.0,0.0,0.9420113275877505,4.5387,8.228281945778264
2090,57368671.84067768,196131897.71104974,0.0,0.0,0.09027894499954049,4.5387,8.228101172230312
2091,133135359.21308303,196131897.71104974,0.0,0.0,0.10597095968557022,4.5387,8.228143101356908
2092,243003930.2823776,196131897.71104974,0.0,0.0,0.2790106936854439,4.5387,8.228713258298221
2093,138064031.16362202,196131897.71104974,0.0,0.0,0.15252484313839668,4.5387,8.228171207542617
2094,82697286.6579408,196131897.71104974,0.0,0.0,0.05808883640956302,5.227075077970379,9.503757102163634
2095,550431372.4047999,196131897.71104974,0.0,0.0,0.9436057761064289,4.5387,8.22841897632489
2096,78339327.72099176,196131897.71104974,0.0,0.0,0.07050994785682396,5.512254861939399,10.18673428483823
2097,244268859.067319,196131897.71104974,0.0,0.0,0.4710015826844907,4.63994034160913,8.801816978829535
2098,140274539.98970255,196131897.71104974,0.0,0.0,0.09305798829742412,4.5387,8.228125327872982
2099,8824437.536556995,196131897.71104974,0.0,0.0,0.007428114131307105,4.5387,8.228112602427304
2100,124251945.82190457,196131897.71104974,0.0,0.0,0.1877602723544427,4.5387,8.228402428114931
2101,42331984.579186544,196131897.71104974,0.0,0.0,0.03172332672150904,4.5387,8.492739112745532
2102,184833234.97117814,196131897.71104974,0.0,0.0,0.2650599747487469,4.5387,8.228184645350538
2103,225662860.9102393,196131897.71104974,0.0,0.0,0.18960884094932898,4.595890372541649,8.44564967153937
2104,83586884.27515906,196131897.71104974,0.0,0.0,0.13295182576432513,5.319590000503654,9.503757102163634
2105,2433825354.70662,196131897.71104974,0.0,0.0,1.668637456494266,4.538608112299236,8.228140872426263
2106,14098676.654655876,196131897.71104974,0.0,0.0,0.015394279194677564,4.5387,8.228152231530371
2107,32084387.01915109,196131897.71104974,0.0,0.0,0.04046574613266701,4.5387,8.228101172230312
2108,497532225.27818775,196131897.71104974,0.0,0.0,0.4981796013269866,4.5387,8.22835657677977
2109,1406099351.9534438,196131897.71104974,0.0,0.0,1.6066544185969946,4.996290883190852,9.503757102163634
2110,57034277.63450978,196131897.71104974,0.0,0.0,0.05811742058939082,5.009905540172347,9.023162905373237
2111,1089431737.3246422,196131897.71104974,0.0,0.0,2.075042910310124,4.5387,8.228108666960372
2112,108833508.2694345,196131897.71104974,0.0,0.0,0.20260236578456312,4.5387,8.228929012542366
2113,41541002.5781441,196131897.71104974,0.0,0.0,0.08021856270364716,4.5387,8.228221121043015
2114,59995736.284497514,196131897.71104974,0.0,0.0,0.08023777494013874,4.5387,8.22814588039057
2115,1158988198.1325228,196131897.71104974,0.0,0.0,1.5143427322655219,5.013087872328566,9.248474768365725
2116,29052997.37623285,196131897.71104974,0.0,0.0,0.025943909320507788,4.5387,8.228312712576601
2117,246770210.74375206,196131897.71104974,0.0,0.0,0.20111017226584627,4.5387,8.22814588039057
2118,272867042.37057716,196131897.71104974,0.0,0.0,0.34421748946770825,4.5387,8.229128803892088
2119,1040274660.8501469,196131897.71104974,0.0,0.0,1.3957784739744596,4.5387,8.228104454637482
2120,239375488.87765282,196131897.71104974,0.0,0.0,0.2672202026759586,4.624015210222366,8.803413564960007
2121,57939949.74437478,196131897.71104974,0.0,0.0,0.049068440620725545,4.5387,8.228116202116604
2122,413914818.9771604,196131897.71104974,0.0,0.0,0.5531102402967886,4.624015210222366,8.803413564960007
2123,20005844.175023735,196131897.71104974,0.0,0.0,0.015824964614818034,5.319590000503654,9.503757102163634
2124,26515471.56934405,196131897.71104974,0.0,0.0,0.025482517365068215,4.5387,8.274436540973769
2125,97455005.99156569,196131897.71104974,0.0,0.0,0.10102012551987197,4.5387,8.228184645350538
2126,65108351.91121178,196131897.71104974,0.0,0.0,0.03729712021625294,4.5387,8.228139622657872
2127,345523283.32215214,196131897.71104974,0.0,0.0,0.27688273261378127,4.5387,8.228273939917875
2128,39430473.733388804,196131897.71104974,0.0,0.0,0.0382207964819732,4.5387,8.228117235817598
2129,11719002.55152744,196131897.71104974,0.0,0.0,0.0173237604383966,4.5387,8.228108563591638
2130,46725375.828345776,196131897.71104974,0.0,0.0,0.04433323915054018,4.5387,8.228124053320514
2131,59382858.50497129,196131897.71104974,0.0,0.0,0.06737327181768228,4.5387,8.228814469881288
2132,108187673.60107125,196131897.71104974,0.0,0.0,0.11111574888237041,4.63994034160913,8.801816978829535
2133,730327915.1443856,196131897.71104974,0.0,0.0,0.7444843745126276,4.5387,8.228177317426258
2134,1958539920.9392743,196131897.71104974,0.0,0.0,1.007961268242689,4.5387,8.228221121043015
2135,1717852944.681445,196131897.71104974,0.0,0.0,3.095932688963802,4.5387,8.228108973466927
2136,45325629.37543731,196131897.71104974,0.0,0.0,0.03658022075249658,4.5387,8.228131056405111
2137,63513547.06549756,196131897.71104974,0.0,0.0,0.06531053055499211,4.5387,8.228111027745822
2138,190176451.97628605,196131897.71104974,0.0,0.0,0.19041499578944665,4.5387,8.2281224580527
2139,7793141.737117244,196131897.71104974,0.0,0.0,0.01571217684033771,4.5387,8.228182244346238
2140,82652666.71545723,196131897.71104974,0.0,0.0,0.08652723071470134,4.776604992273877,8.816596578959896
2141,314379412.42785007,196131897.71104974,0.0,0.0,0.45018763734061173,5.009905540172347,9.023162905373237
2142,59323227.796287924,196131897.71104974,0.0,0.0,0.05330985437736921,4.737629653476861,9.147069957873834
2143,25081351.090918675,196131897.71104974,0.0,0.0,0.06205373551628146,4.5383513459660385,8.229162659973273
2144,103629929.92955859,196131897.71104974,0.0,0.0,0.10723855799439894,4.5387,8.22810623436511
2145,173957176.8428097,196131897.71104974,0.0,0.0,0.2417925088985669,4.5387,8.228100068916032
2146,124066871.29771008,196131897.71104974,0.0,0.0,0.18500380231244704,4.5387,8.228325617119735
2147,21037038.90664375,196131897.71104974,0.0,0.0,0.036487351268516946,4.5387,8.261746160172077
2148,50598434.88211083,196131897.71104974,0.0,0.0,0.03935855271239995,4.5387,8.228146212228442
2149,1403322533.6266575,196131897.71104974,0.0,0.0,3.0189015451589514,4.5387,8.229302266636633
2150,76626409.54594046,196131897.71104974,0.0,0.0,0.08598637468438716,4.5387,8.228109542880135
2151,30702287.37364444,196131897.71104974,0.0,0.0,0.06163899245131201,4.5387,8.22814588039057
2152,34625889.02416894,196131897.71104974,0.0,0.0,0.023512610534378774,4.5387,8.228108973466927
2153,1304922328.6739686,196131897.71104974,0.0,0.0,2.1778377062770935,4.5387,8.228110279676647
2154,14977379.200506384,196131897.71104974,0.0,0.0,0.013642846727265227,4.5387,8.2281224580527
2155,107774473.05616403,196131897.71104974,0.0,0.0,0.0825865040493043,4.5387,8.228139622657872
2156,361597714.72911566,196131897.71104974,0.0,0.0,0.28688969415078874,4.5387,8.22835657677977
2157,14959135.795563638,196131897.71104974,0.0,0.0,0.032730290189383074,4.5387,8.228184645350538
2158,5084651.422900408,196131897.71104974,0.0,0.0,0.005822507404707682,5.013087872328566,9.248474768365725
2159,82090934.63661444,196131897.71104974,0.0,0.0,0.11612697890443621,4.5387,8.228133703850718
2160,77530271.2632634,196131897.71104974,0.0,0.0,0.055518280457991176,4.5387,8.228312712576601
2161,119826609.55901833,196131897.71104974,0.0,0.0,0.14422010493267218,4.5387,8.228238915339869
2162,47571580.130306244,196131897.71104974,0.0,0.0,0.07720858196647347,4.63994034160913,8.801816978829535
2163,190489194.70708635,196131897.71104974,0.0,0.0,0.15550409516647054,4.5387,8.22814588039057
2164,51472356.73854683,196131897.71104974,0.0,0.0,0.06731830906571597,4.5387,8.228162923455997
2165,13231038.353273962,196131897.71104974,0.0,0.0,0.012861869087933846,4.5387,8.231335341631262
2166,317957605.4697553,196131897.71104974,0.0,0.0,0.5126785774894247,4.538608112299236,8.228140872426263
2167,102748882.52406101,196131897.71104974,0.0,0.0,0.15245840046460027,4.5387,8.228104454637482
2168,1048460666.5076292,196131897.71104974,0.0,0.0,1.6384964338421757,5.094369507005046,9.135882740384854
2169,42452249.44106719,196131897.71104974,0.0,0.0,0.02353249654054068,4.871793861630342,9.052758809003242
2170,486507104.22409105,196131897.71104974,0.0,0.0,0.33215943309830104,4.5387,8.231335341631262
2171,121192520.50024225,196131897.71104974,0.0,0.0,0.0835927435288723,4.5387,8.228277551867107
2172,140267553.7855941,196131897.71104974,0.0,0.0,0.31448659308018145,4.5387,8.22923670373211
2173,345061722.11406815,196131897.71104974,0.0,0.0,0.3672890423070365,4.5387,8.228402428114931
2174,113753130.500473,196131897.71104974,0.0,0.0,0.08948247113074163,4.5387,8.228143101356908
2175,77248521.21071571,196131897.71104974,0.0,0.0,0.09462300945913593,5.117898821818434,9.337125702719955
2176,90275472.10203089,196131897.71104974,0.0,0.0,0.09461089601782532,4.5387,8.228238915339869
2177,10903454.03398782,196131897.71104974,0.0,0.0,0.010839201682421305,4.5387,8.228146212228442
2178,59916783.78592548,196131897.71104974,0.0,0.0,0.10382262526903335,4.5387,8.228103548783263
2179,102073530.95967306,196131897.71104974,0.0,0.0,0.054801465841166117,4.5387,8.229302266636633
2180,433872790.6080403,196131897.71104974,0.0,0.0,1.0519283124645502,4.5387,8.2281310095833
2181,233839538.9710854,196131897.71104974,0.0,0.0,0.21065167430780307,4.5387,8.228205708934953
2182,21428482.15108491,196131897.71104974,0.0,0.0,0.03734402690519576,4.5387,8.22841897632489
2183,95476677.39150666,196131897.71104974,0.0,0.0,0.049276254939452174,4.5387,8.228110279676647
2184,156938536.54734334,196131897.71104974,0.0,0.0,0.1251584834646246,4.5387,8.228353939660579
2185,40354526.739453375,196131897.71104974,0.0,0.0,0.07394126590352035,4.5387,8.228182634257074
2186,34186871.86339241,196131897.71104974,0.0,0.0,0.0498902456354332,4.5387,8.228182634257074
2187,200079166.6621554,196131897.71104974,0.0,0.0,0.22906214835246091,4.5387,8.22814190321064
2188,14750344.079694826,196131897.71104974,0.0,0.0,0.010185445007532962,4.5387,8.228698951478975
2189,269097790.80731136,196131897.71104974,0.0,0.0,0.21032950119776508,4.5387,8.228713258298221
2190,396949358.5766918,196131897.71104974,0.0,0.0,0.3759059773435909,4.5387,8.228114620294907
2191,192718155.91586015,196131897.71104974,0.0,0.0,0.16947141716437994,4.5387,8.228117235817598
2192,2705000175.4841743,196131897.71104974,0.0,0.0,1.6807260044711112,4.5387,8.22865550495349
2193,155541858.8719442,196131897.71104974,0.0,0.0,0.1545522358460661,5.094369507005046,9.135882740384854
